sentence_id	sentence	label
MIS_942-eurl_01_005	وتداول رواد وجمهور مواقع التواصل صور سوسن بدر الجديدة ولاقت اهتماماً واعجاباً كبيراً وشبهها البعض بالملكة الفرعونية الشهيرة نفرتيتي، في حين أشاد البعض بجرأتها وعدم إخفائها شعرها الأبيض في إطلالاتها الأخيرة والذي يبدو انها ستعتمده في إطلالاتها في الفترة المقبلة.	OBJ
MIS_676-eurl_02_020	وتساءل المسؤول في البنك الدولي  لا أعلم لماذا ذكر الأردن في محلق الدراسة، وربما تركوه لبعض الاشياء، مشيراً إلى أن الاردن لم يكن مستهدفاً بالدراسة أساساً.	SUBJ
MIS_1454-eurl_04_011	وعمليا، اتخاذ القضاء الإسباني قرارا في ملف محمد علي قد يتطلب سنوات من التحقيق، وسيكون ملفه معقدا بسبب حضور العامل السياسي من جهة، وبسبب استعمال الأنظمة الدكتاتورية اتهامات غير سياسية في المذكرات الدولية لاعتقال المعارضين.	SUBJ
FranceENArabe_4_1	أنظار العالم كلها مشدودة إلى الحرب بين إسرائيل وحماس ، المعارك الدائرة غدت العنوان الأول لكل وسائل الإعلام المرئية والمقروءة على حد سواء في شتى أنحاء العالم، حتى أقلام الكاريكاتير، فهي ترسم زيلنسكي حزينا بعدما انصرف اهتمام دول الغرب عنه، منهمرا على إسرائيل.	SUBJ
FAT_1392-eurl_06_001	أسود هزيلة تتضور جوعا في حديقة حيوانات تصدم السودان تحولت أسود هزيلة تتضور جوعاً داخل أقفاص في حديقة القرشي بالعاصمة السودانية الخرطوم إلى قضية رأي عام، وذلك بعد انتشار مقاطع مصورة توثق وضعها عبر مواقع التواصل الاجتماعي.	OBJ
Almayadeen_5_52	- من الأدب الياباني، الروائي ميشيما الذي اقتحم معسكراً للجيش مع مجموعة صغيرة، ودعا إلى انقلاب عسكري يعيد مجد اليابان ويحررها من النفوذ الأميركي. وقد انتحر على طريقة الساموراي بعد ذلك، ومن أعماله "هدير الأمواج"، و"البحار الذي لفظه البحر".	OBJ
MIS_1543-eurl_02_069	استثمر بوتين نقص الانسجام الغربي في الشؤون الخارجية وحول هذا الضعف لمصلحته.	OBJ
MIS_21-curl_03_002	وقال مقدم البلاغ:”استمرارا في مسلسل التدني والعمالة وهو المنهج الذي تنتهجه القناتين مباشر بتعمد الإساءة ونشر أخبار كاذبة بغية التحريض داخل الدولة المصرية”.	OBJ
AJ_9_13	أما غير العاملين، فيتعين عليهم انتظار خمس سنوات قبل التقدم بطلب هذه المساعدة، غير أنه يستثنى من هذا التقييد الطلاب، واللاجئون السياسيون والمستفيدون من الحماية المؤقتة، (Protection subsidiaire) .	SUBJ
MIS_1163-eurl_02_006	وأضافت أنه تم التوصل إلى نتيجة بأنه لا يمكن من الناحية القانونية استخدام آياصوفيا بغير صفة مسجد الواردة في وثيقة الوقف أو تخصيصها لأغراض أخرى.	OBJ
Almayadeen_38_22	- هردر، كما عدد من الفلاسفة الألمان، انتقل من الإعجاب بالثقافة الفرنسية ونابليون وفولتير إلى الاشتباك معهم، بتأكيده أن تواريخ الأمم وتقدمها لا تقاس بمعيار التنوير السائد، فلكل أمة خصائصها، وكل أمة تتحدث بالطريقة التي تفكر فيها.	OBJ
AlMasryAlYoum_17_5	التعريف الناجح بالمنتجات وصل إلى أن تختار الشركات (لوجو/ رمز) معينًا تفخر به كل شركة، وتعتبره دليل نجاح ورواج عندما يرتبط ذلك اللوجو فى الذاكرة باسمها على منتجاتها، لكن لم نرَ فى هذه الحالة مثل ذلك التدهور فى الذوق وسوء الاختيار!.	SUBJ
MIS_2922-eurl_03_007	وبدأ مشواره الفني من المسرح الذي قدم عليه عددا من الأعمال أثناء دراسته بالمعهد ثم شارك في بداية الستينات بأدوار صغيرة في أفلام منها (في بيتنا رجل) و(أيام بلا حب) و(المعجزة) إلى أن جاءته الفرصة الحقيقية في (زقاق المدق) عن قصة الكاتب الكبير نجيب محفوظ.	OBJ
MIS_1955-eurl_01_014	وقديما قيل لعمر بن الخطاب رضي الله عنه عدلت فأمنت فنمت.	SUBJ
MIS_2361-eurl_01_014	لماذا غيرتِ اسم عائلتك، ومن كان صاحب الاقتراح ولماذا بدر بالتحديد؟	SUBJ
MIS_404-eurl_03_030	مفاجأة غير متوقعة عن الحكم الذي يدير مباراة السعودية والأرجنتين ضمن مباريات كأس العالم 2022 الكأس على العربية _في_المونديال كان أقرب لدخول السجن بقضية تهريب مخدرات من مونديال قطر.	SUBJ
Almayadeen_1_34	يُعيد محور المقاومة العربية والإسلامية لفلسطين وشعبها الحُر موقعه الطبيعي والحيِّز المكاني في الصراع العربي -الإسرائيلي الصهيوني-الاستيطاني.	SUBJ
MIS_128-eurl_01_002	فادي نصر الطبيب السوري المسئول عن تجميل أصالة أكد إن كل ما يتردد غير صحيح، وأن أصالة باستمرار تحب المرح وعلاقتها به مجرد صداقة، لأنها تعرفه منذ فترة طويلة.	SUBJ
AJ_24_24	النداء (حلل يا دويري)، فجّر ينابيع الإعزاز والتقدير التي يكنّها ملايين العرب والمسلمين لـ "اللواء الدويري"، ومهمته الجليلة، ويعني أن رسالة الدويري وصلت، وأن المقاومة تثمّن دوره، وتدعوه للاستمرار عبر شاشة "الجزيرة".	OBJ
AJ_16_9	ويعود ذلك لنظر الاحتلال لهذه المعركة على أنها حرب وجودية، ترتبط بمصيره على المدى البعيد، ولذلك فهو يسعى لاستعادة الردع بإيقاع أكبر عدد وقدر من الخسائر، وبات أكثر قدرة على تحمّل خسائر لم يكن ليقبل أقل القليل منها، في مواجهات سابقة.	OBJ
FAT_1271-eurl_04_010	بصمة إيجابية في التاريخ تغيير بسيط: ما علاقة سلة مشترياتك بتغير المناخ؟ الحلقات البودكاست نهاية تقول صحيفة عكاظ السعودية في عنوان رئيسي: وترجل أمير المواقف.	OBJ
AJ_20_6	ولا تزال الحرب التي اندلعت بين روسيا وأوكرانيا في ذِروتها، وتشكل أحد أبرز التحديات للاقتصاد العالمي، الذي لم يتعافَ بالكامل من بعد الوباء. ذلك لأن روسيا وأوكرانيا من المنتجين الرئيسيين للسلع الأساسية.	OBJ
Almayadeen_46_1	طرأت في الآونة الأخيرة تغييرات دولية وإقليمية جوهرية من شأنها إتاحة فرصة جديدة أمام إمكانية إحياء النظام الإقليمي العربي، وتزويده بالوسائل والأدوات الضرورية التي تمكنه من استعادة حيويته وفاعليته على المسرح الدولي.	SUBJ
FAT_243-eurl_06_003	كما أن هناك أسباباً أخرى منها الخلافات العائلية، والأمراض النفسية والاختلال العقلي.	SUBJ
MIS_1054-eurl_01_015	شاهد ببغاء يسرق سماعة مراسل من أذنه على الهواء مباشرة شاهد.	OBJ
FAT_1384-eurl_02_025	الناس يبحثون عن منتجات في محل تجاري في كاراكاس وأصبحت الرفوف الفارغة في المحلات من المشاهد الشائعة.	SUBJ
MIS_572-curl_15_004	فيما قال مغرد آخر يدعى خالد الهاجري: يارب سترك علينا يارب.	OBJ
MIS_2196-eurl_02_005	وافتتح بايدن كلمته باستدعاء حديث للنبي محمد عليه الصلاة والسلام من رأى منكم منكرا فليغيره، وأشاد بتعاليم الرسول، متعهدا بالاستعانة بمسلمين أميركيين ضمن فريقه الرئاسي.	OBJ
MIS_1433-curl_09_010	روان رحلت نتيجة إهمالهم وفسادهم ولم يتحركوا ولن يفعلوا، ولكن السؤال هو ان كم من روان بعد ستتشارك المصير والنهاية ذاتها ففي وطننا لا مكان للنهايات السعيدة.	SUBJ
AJ_23_22	والنتيجة وقوع هذا العدد الهائل من الضحايا المدنيين والتسبب في كارثة إنسانية غير مسبوقة، ومن ثم اختلاق تعليلات عدة لاستهداف المنشآت المدنية، وخاصة المستشفيات والمدارس. من تلك التعليلات المختلقة مثلًا: إطلاق حماس صواريخها من مناطق مدنية. ومنها أيضًا: استخدام بعض المستشفيات لأغراض عسكرية.	SUBJ
VER_655-eurl_03_002	*ابني ليس شبيحا، ولو كان بيده الخيار لما خدم ساعة في جيش النظام، ولو كان يريد الخدمة في الجيش لما فر منه ولجأ إلى ألمانيا	SUBJ
FAT_1414-eurl_03_027	في ويلمنغتون بولاية ديلاوير ألغى الرئيس المنتخب جو بايدن خطاباً كان قد خطط لإلقاء كلمة حول الاقتصاد، وأدان ما أسماه العصيان في واشنطن.	SUBJ
MIS_2777-eurl_02_001	نشرت في: ذكر صندوق الاستثمار المباشر الروسي يوم السبت 30 يناير 2021 أن تونس أصبحت ثالث دولة في أفريقيا تسجل لقاح (سبوتنيك في) الروسي المضاد لمرض كوفيد-19.	OBJ
MIS_719-eurl_02_007	اختبر ذاكرتك مذيعان فلسطينيان بعين واحدة على الشاشة تضامنا مع المصور معاذ	SUBJ
FAT_726-eurl_02_014	وعلقت عشراوي عبر موقع تويتر: يبقى معاذ عمارنة شاهدا على جرائم الاحتلال، ونظل جميعنا عين معاذ.	SUBJ
MIS_166-curl_03_001	الصين تعلن الحرب النووية على أمريكا وتتوعد بمسح واشنطن من على وجه الأرض وتتهمها رسميا بالوقوف وراء فيروس كورونا	SUBJ
MIS_1501-eurl_01_020	وحسب ابحيص، فإن الهدف الثاني المهم الذي يسعى المحتل لتحقيقه هو إعادة صياغة وعي المصلين، بصناعة صورة المصلي السيئ الذي يُبعد عن الأقصى لإصراره على مواجهة الاقتحامات ويقابله تلقائيا المصلي الجيد الذي لا يتدخل في هذا الشأن ويؤدي صلاته ويخرج.	OBJ
MIS_2785-curl_02_021	وأشارت خديجة إلى أنها تركت حياتها العملية منذ فترة بسبب مشاكل صحية، وتشعر بهدوء شديد في عالمها الداخلي بعد أن اختارت الإسلام، رغم المشاكل التي مرت بها، وأنها لم تكن بحاجة إلى أدوية القلق التي استخدمها باستمرار بسبب وضعها الصحي.	OBJ
MIS_317-curl_02_001	تداول مغردون سعوديون مقطع مصور مثير للفزع والرعب في مدينة جدة السعودية، حيث تجول امرأة مريضة في أحد الشوارع وهروبها من العلاج حتى سقطت بوسط الطريق العام.	SUBJ
MIS_2153-eurl_01_001	نفت مصادر في أسرة الطفل أحمد أبوالمجد، الشهير بـطفل المرور، تحويل والده، نائب رئيس محكمة الاستئناف بالإسماعيلية، إلى عمل إداري كما أشيع خلال الساعات الأخيرة.	OBJ
AFP_97-eurl_02_014	ويعيش موخيكا وزوجته، التي كانت شريكته وزميلته في حرب العصابات فترة طويلة قبل زواجهما عام 2005، في مزرعة ورود شديدة التواضع على مشارف مدينة مونتفيديو.	OBJ
FAT_1384-eurl_02_017	كيس 1 كغ من الأرز بلغ 2.5 مليون بوليفار أي 0.38 دولار.	OBJ
MIS_468-eurl_03_012	في عام 1720 ضرب مدينة مارسيليا الفرنسية الطاعون العظيم الذي قتل في أيام 100 ألف شخص أيضا.	OBJ
MIS_2414-eurl_01_016	موضحا: السعودية بحد ذاتها لم تدعم نفسها في قضية خاشقجي وتبرأت من مرتكبي الجريمة.	SUBJ
MIS_506-eurl_01_003	وأوضحت أنه تم إبلاغها قبل اللقاء بأن السلوك الغريب لقائد الثورة الليبية يمكن أن يصدمها، لكن جاء ما يبرر مخاوفها بسرعة.	OBJ
Almayadeen_41_9	علاقة الشعوب القديمة والأصلية بالأرض علاقة خاصة ترتقي إلى مستوى العاطفة والروحانية؛ فهم ليسوا عابري طريق، بل هم متجذّرون على هذه الأرض لأجيال، يفهمون طبيعتها ويعيشون من خيراتها، وفي المقابل يحترمون قواعدها ويضعون الآليات والنُظُم التي تخدم الأرض والناس وتمكّنهم من الازدهار والارتقاء.	OBJ
MIS_2400-eurl_03_022	وأعلن الرئيس فورد في مارس/أذار عن تخصيص ما يعادل الآن 137 مليون دولار لجهود إنتاج اللقاح في فصل الخريف.	SUBJ
RTArabic_10_5	بدأ السياسيون الأمريكيون والأوروبيون يتحدثون عن ضرورة مبادلة الأراضي الأوكرانية بالسلام، فيما قال رئيس مكتب زيلينسكي، يرماك، إنه لن تكون هناك هدنة في عهد هذا الرئيس.	SUBJ
AlMasryAlYoum_19_3	استغربت أنه يسألنى هكذا مع أنه يعرفنى.. قلت: هم مسلمون ويحجون.. ألم أكن أصلى معك؟.. قال: بلى، ولكنه سألنى: ولماذا قلت فى الاستفتاء لا؟.. قلت: علشان مصر.. وكانت أيامًا استغلوا فيها الدين لتمرير مشروعهم لأخونة مصر.. وكان ما كان، وكنا كما تعلمون!	SUBJ
Almayadeen_10_1	إنّ الإرهاب الأميركي الصهيوني المشترك الذي نجم عنه إلى حدّ الآن أكثر من عشرة آلاف شهيد ثلثهم من الأطفال والأمهات وأكثر من مليون نازح داخل غزّة مع قطع سبل الغذاء والماء والدواء عنهم، تمّ استكماله من خلال ترهيب إعلامي منظّم لإدانة الضحية.	SUBJ
FAT_1356-eurl_03_029	اتفاق مبدئي بين الفرقاء هل ينهي الأزمة السياسية؟ الملف الليبي شرق أوسط رفض النزول في طرابلس.	OBJ
MIS_151-curl_01_001	إربد- أوقفت الأجهزة الأمنية في شرطة اربد، اليوم الأحد، عدداً من العاملين في قسم الأسواق ببلدية اربد على خلفية حادثة انتحار شاب بزعم مصادرة البلدية لبسطته التي يعتاش منها.	OBJ
MAH_48-curl_03_001	كيف سيُصبح سعر الدولار؟ Lebanon 24 بعد آخر تصريحٍ لسلامة.	OBJ
FAT_998-curl_07_001	[real_title] تصريحات الرئيس الأمريكى دونالد ترامب كثيرًا ما تصبح محل جدل وسخرية، وآخر الوقائع التي ضجت بها وسائل الإعلام الأمريكية وتداولتها وسائل التواصل الإجتماعي تصريحاته خلال المؤتمر الصحفي بالبيت الأبيض مع الرئيس الإيطالي سيرجيو ماتاريلا.	SUBJ
MIS_563-eurl_02_030	وتعمل موسكو على توليفة تجمع بين خيارين في غاية الصعوبة والتعقيد، أولهما: أن تقبل القوى الموجودة على الساحة السورية بمناطق نفوذ بعضها البعض، وتبقى سوريا منقسمة على هذا الأساس إلى ثلاث مناطق للنفوذ والسيطرة.	SUBJ
FAT_726-eurl_02_017	ومن بين هؤلاء المصور الصحفي عطية درويش الذي أصيب هو الآخر في وجهه خلال تغطيته لمسيرات العودة المستمرة في غزة منذ أكثر من عام.	OBJ
VER_657-eurl_04_007	وفي السودان، قال رئيس الوزراء عبد الله حمدوك إن بلاده حصلت على 8.4 ملايين جرعة لقاح مضاد لفيروس كوفيد-19″، مضيفا أن الكمية ستخصّص لتحصين القطاعات الأكثر تعرّضا للمرض ولا سيما القطاع الطبي.	OBJ
CNN_14_24	تجاوزت جهود الوساطة التي تبذلها الرياض منطقة الشرق الأوسط. فقي العام الماضي، قالت الحكومة إنها توسطت في تبادل سجناء بين روسيا وأوكرانيا أسفر عن إطلاق سراح 10 معتقلين، بينهم اثنان من المحاربين الأمريكيين وخمسة مواطنين بريطانيين.	SUBJ
MIS_178-eurl_01_011	ورغم هذا فإن مجلة فوربز وضعته في المركز السادس بين أغنى قادة العالم مقدرة ثروته بنحو 300 مليون دولار.	SUBJ
CNN_6_17	لن يستقر الوضع أمنياً في فلسطين ما دام شعبها عاجز عن العيش بكرامة واستقلالية وأمن وأمان، وقراره مسلوب منه، وهو يصارع طرفاً عملاقاً لا قدرة له على إجباره حتى على سماع مطالبه.	SUBJ
MIS_1141-curl_01_002	وحسب التقرير المُسرب والذي سينزل كالصاعقة على دولة الجنرالات وصنيعتها عصابة البوليساريو، فالرئيس التركي أمر بتنفيذ استثمارات ضخمة في الصحراء المغربية، على مدى السنوات الـ5 المقبلة.	OBJ
MIS_2810-eurl_05_008	إلى ذلك، تباينت ردات فعل رواد مواقع التواصل بين من جعله بطلا لاختراقه حسابات مالية في البنوك الأميركية، وبين من قال إنه لصّ سارق.	SUBJ
MIS_1044-eurl_05_022	وتمثل مصر وليبيا، بحكم موقعهما على البحر المتوسط، قبالة القارة الأوروبية، دولتي عبور للهجرة غير الشرعية، ويتسلل بعض المصريين إلى ليبيا عبر مناطق صحراوية حدودية، تمهيدا للتوجه إلى أوروبا من هناك نظرا لعدم إحكام القبضة الأمنية مثلما هو الحال في مصر.	OBJ
MIS_1545-eurl_02_025	حصل الفلسطينيون في إتفاقات أوسلو للسلام عام 1993 على حكم ذاتي في أجزاء من الضفة الغربية.	SUBJ
MIS_1770-eurl_01_010	بعدها كافأ العلماء الحوت نوك على ما اصدره من اصوات اشبه بحديث الانسان لتعليمه اصدار مثل هذه الاصوات عندما يطلب منه ذلك، كما وضع العلماء جهازا لقياس تحويل الضغط في جيوبه الانفية حيث تصدر الاصوات، بهدف مراقبة ما يحدث.	OBJ
MIS_307-curl_02_005	على أي حال، إذا كانت المعلومات بشأن ميسي ومساعدة رونالدينيو دقيقة، فهذه تعد لفتة كبيرة حقا من جانب النجم الأرجنتيني، الذي ما زال يكن كثيرا من الود لرونالدينيو، بحسب ما ذكر موقع كوت أوف سايد المعني بأخبار كرة القدم والأندية الكروية والنجوم.	SUBJ
MIS_128-curl_01_003	يشار إلى أن أصالة كانت قد مدحت فادي خلال الأشهر الماضية، عبر حسابها على «تويتر»، وقالت في تغريدتها: «هو الفنان الدكتور الصديق المسؤول عن مظهري، وهو اللطيف الذي أشتكي له مما يزعجني بمرآتي، فيصالحني عليها بمنتهى النعومة وببساطة، الدكتور فادي نصر».	OBJ
AJ_17_20	لكن الزوجة تشعر بالذنب، فتفتعل مصادفة لمساعدة جوليا، ثم تأتي بها. منى تقنع زوجها بإقامة جوليا في البيت كخادمة، ثم تلحق ابنها بمدرسة وتتكفل بالمصاريف. ويستنكر الزوج تباسطها مع جوليا: «جوليا خادمتك وليست صديقتك!».	SUBJ
MIS_2164-eurl_03_001	أكدت جبهة البوليساريو المطالبة باستقلال الصحراء الغربية المتنازع عليها مع المغرب تواصل القتال، غداة العملية العسكرية التي نفذها المغرب الجمعة لتأمين المعبر الحدودي بالمنطقة العازلة للكركرات باتجاه موريتانيا.	OBJ
MIS_1052-eurl_01_126	(ب) تعريف السلعة — تعني عبارة “سلعة” في هذا القسم أي بضاعة، أو مادة طبيعية أو من صنع الانسان، أو لوازم، أو امدادات، أو منتج تم تصنيعه، بما في ذلك معدات التفتيش والاختبار، وباستثناء البيانات الفنية.	OBJ
MIS_506-eurl_01_002	وكتبت الوزيرة الأميركية، الإفريقية الأصل، أن القذافي عبر عن إعجاب غريب وسأل زواره: لماذا لا تزورني الأميرة الإفريقية؟.	SUBJ
MIS_914-eurl_02_002	Ankara أنقرة/ الأناضول- تمكنوا من إنتاج نسخة محلية من دواء عالمي مستخدم بفعالية في علاج المصابين بفيروس كورونا.	SUBJ
AJ_26_21	ولكن ما هو محرك البحث الذي يستخدمه 5.4 مليارات شخص في العالم الذين يرغبون في الوصول إلى المعلومات، من شراء الأدوية إلى العثور على الاتجاهات؟	OBJ
MIS_1955-eurl_01_034	فكيف تحاكمونهم بميزان الشريعة الإسلامية وهم يقدرون هذا بميزان السياسة؟	OBJ
AJ_28_2	الحسابات الذاتية الخاصّة والرغبات الشخصيّة الراتعة بكلّ ملذّات هذه الحياة تختار الخيار الثاني، ولكن لا شيء يعدل حبّ الوطن، كما قال شوقي، غلبت كفّة الوطن عند سامر وزاغ عن قلبه كلّ شيء سوى ذلك.	SUBJ
MIS_1982-eurl_06_005	كاني ويست، المغني الأميركي، يعلن ترشحه للانتخابات الرئاسية القادمة عام 2024.	SUBJ
FAT_1225-eurl_03_025	&واضافت :  اتق الله يا اخي السعيد بفوز المنتخب واترك فوراً هذا الأسلوب المتخلف القاتل للتعبير عن الفرح وتذكر بأن رصاصتك ربما تخترق جسداً بريئاً سبقت داعش بإزهاق روحه.	SUBJ
MIS_265-curl_06_024	لكن، وعلى عكس معظم الصفحات الأخرى، لم ينشر الحساب أي محتوى سلبي عن السعودية والإمارات، بل كان نشاطه أشبه بحملة تسويقية تقليدية إيجابية.	SUBJ
Almayadeen_5_44	- الشاعر التركي ناظم حكمت، الذي أمضى سنوات طويلة في السجون التركية، من أشهر أعماله الشعرية "الناظرون إلى النجوم"، و"أغنيات المنفى".	OBJ
MIS_195-eurl_05_011	فمن بين 12 مليون وظيفة مدفوعة الأجر في السعودية، لا يعدو نصيب السعوديين عن خمسة ملايين وظيفة، في حين السبعة ملايين الأخرى من نصيب العمالة الوافدة، بحسب الموقع.	OBJ
FAT_866-eurl_05_001	تظاهر السبت آلاف الأشخاص في فلورنسا الإيطالية ضد حزب الرابطة اليميني المتطرف بقيادة ماتيو سالفيني، ضمن تحركات دعت إليها حركة السردين.	OBJ
MIS_1427-curl_05_030	ماذا كشفت "المخابرات" الإسرائيلية عن "النظام الإيراني"؟ 14:48 | 2022-11-22 22/11/2022 14:26:55 Lebanon 24 Lebanon 24 كانت في طريقها إلى فرنسا...	SUBJ
FAT_719-eurl_06_004	وأفاد مصدران أمنيان الثلاثاء طالبين عدم الكشف عن هويتهما عن سقوط 59 قتيلا بينهم عدد كبير من الأطفال تتراوح أعمارهم بين 8 و17 عاما و57 جريحا.	SUBJ
FAT_446-eurl_03_001	شجرة كريسماس مول العرب تغزو ألمانيا تداول عدد من مستخدمي مواقع التواصل الاجتماعي في ألمانيا مقطع فيديو لأشخاص يخربون شجرة الكريسماس، وتم الترويج للفيديو على أنه مجموعة من المسلمين واللاجئين يخربون احتفالات عيد الميلاد في ألمانيا.	OBJ
FAT_994-eurl_04_001	فيروس كورونا: مقتل عالم صيني في واشنطن يثير تكهنات واسعة ونظريات مؤامرة - زاوين فينغ - بي بي سي الصينية - واشنطن أثار مقتل عالم صيني الأصل رميا بالرصاص في الولايات المتحدة تكهنات ونظريات مؤامرة في شتى أرجاء العالم.	OBJ
MIS_1669-eurl_03_032	وتنشر هذه الأيام صور كثيرة على أنها التقطت في السودان، لكن بعضها في الحقيقة إما قديم أو من بلد آخر غير السودان.	SUBJ
MIS_2357-eurl_03_016	ويعقد اللقاء بين رئيسي الدولتين في أجواء أفضل بعد الإفراج عن ثلاثة من مسؤولي منظمة الدفاع عن حقوق الإنسان المبادرة المصرية للحقوق الشخصية، كان قد أثار اعتقالهم في تشرين الثاني/نوفمبر غضبا في فرنسا ودول أخرى.	OBJ
MIS_448-curl_04_005	القنوات المجانية الناقلة لمباراة السعودية والأرجنتين في كأس العالم بقطر 2022 الان هل يلعب ميسي اليوم ؟.	OBJ
MIS_1982-curl_05_001	في أكتوبر 14, 2020 منذ عام 2017 يستغل النظام القطري دولة الكويت في الوساطة لحل أزمة مقاطعة دول الرباعي العربي عن قطر، وعلى الرغم من أن جميع المحاولات القطرية كانت تبوء بالفشل إلا أنها مستمرة في إلحاحها وتكرار طلبها الدائم من السلطات الكويتية بالتدخل لحلّ الخلاف الراهن.	OBJ
FAT_1414-eurl_03_043	ليس هناك شك في أن الرئيس جمع الغوغاء وخاطبهم وحرضهم على القيام بذلك.	SUBJ
CNN_12_30	ثالثًا: التعهد بالالتزام في جميع المواثيق الوطنية والقوانين النافذة التي تقضي بحرم وجرم كل ما من شأنه العبث والتخريب بحياة المدنيين.	SUBJ
RTArabic_10_28	على أي حال، السياسة الداخلية للصين مخفية عن أعيننا، وليست واضحة تماما، ولا يسعنا سوى أن نخمّن.	SUBJ
RTArabic_18_48	والسباق نحو الاستنزاف على أمل أن يكون الغرب أول من يتعثر، نظرا لأزمته العميقة متعددة المستويات، ونظامه السياسي الأكثر ضعفا نسبيا، والذي لا يزال ديمقراطيا نسبيا، هي استراتيجية لا يمكن الاعتماد عليها.	SUBJ
MIS_1054-eurl_01_014	وهذه فرص إنجلترا بالمنافسة الدعيع يكشف رأيه باستبعاد المعيوف وحظوظ السعودية بالمونديال منتخبات أوروبية تتراجع عن ارتداء شارة حب واحد في مونديال قطر من حول العالم باغته وهرب بها.	OBJ
MIS_1507-eurl_01_001	نفت دائرة الاعلام برئاسة الجمهورية، اليوم الجمعة 21 أوت 2020، ما تم تداوله من أنباء حول إحباط مخطط لتسميم واستهداف سلامة رئيس الجمهورية قيس سعيد.	OBJ
MIS_2-curl_04_004	توجيه الجامعات حتى «ذات العلوم منها».	SUBJ
MIS_1875-eurl_04_012	وهو ما رفع منسوب الفضول لرؤية ملامحها الحقيقية، حيث انتشرت على مواقع التواصل منذ أيام صورة لها رفقة زوجها داخل حديقة المنزل بخمار دون نقاب.	OBJ
AJ_10_25	وبالطبع؛ كانت هناك اشتباكات عنيفة في هذه المناطق، وحدث دمار وخسائر كبيرة. ومع ذلك، تم تطهير هذه المناطق من حزب "العمال الكردستاني"، وأعيد بناء جميع المباني التي دمرها.	SUBJ
FAT_987-eurl_04_002	وبحسب ما ذكرت صحيفة تشرين السورية، فعلى الرغم من أن الطّفل لم يتعلّم أي شيء ممّا سبق، إلا أنّه يمتلك قدرات خاصّة منذ الصغر بشكل طبيعي ما جعله حالة نادرة واستثنائية بكل المقاييس.	SUBJ
MIS_1612-eurl_01_006	الصلوات الدائمة أن يحمي الله لبنان وشعبه وفيروزه من كل شر وأن يكف عنهم القلوب الحاقدة الهادفة إلى سلب اللبنانيين ما تبقّى لهم من أمل.	SUBJ
MIS_1082-curl_03_027	هل هي حقيقة أم خداع بصري؟ ثنائي يوثقان ظاهرة "نقطة الجاذبية" بسلطنة عُمان.	OBJ
RTArabic_18_79	ومن الواضح أن الصين العظمى الصاعدة ليست مستعدة بعد لأداء هذه المهمة، فلا تزال لديها خبرة قليلة في الدبلوماسية العالمية، بما في ذلك الدبلوماسية العسكرية. "فمن تبقى سوانا؟".	OBJ
MIS_1486-eurl_02_020	نشيد قطر يُعزف لأول مرة في تاريخ كأس العالم كان المشهد مؤثراً حين عزف نشيد دولة قطر لأول مرة في تاريخ كأس العالم، وذلك قبل انطلاق المباراة الافتتاحية لكأس العالم FIFA قطر 2022™ بين العنابي صاحب الضيافة ومنتخب الإكوادور.	OBJ
CNN_23_8	قيل في عبارات التعزية المستخدمة عالميا: ارقد بسلام. الآن وعن عمر يناهز 94 عامًا يرقد عمو حاجي بسلام فيما الأحياء من حوله يدخلون شهرًا ثانيًا من ثاني انتفاضة تشهدها إيران إبان إدارة ديمقراطية في واشنطن..	OBJ
MIS_446-eurl_01_047	لدي اعتقاد راسخ بأن الكتلة الأوروبية ستخرج أكثر قوة من هذه الأزمة الصحية وستستخلص كل العبر منها.	SUBJ
CNN_4_24	وقد انطلق تمردهم من محافظة صعدة النائية في اليمن، حيث يعتنق الحوثيون المذهب الزيدي الشيعي. واتهم الحوثيون حكومة الرئيس السابق علي عبد الله صالح بالفساد وبالقرب الشديد من السعودية والولايات المتحدة.	SUBJ
MIS_2810-eurl_05_031	وكتب سامي حباطي: بكل بساطة لأنهم يظنون أن اختراق الحسابات البنكية الخاصة بالكفار حلال، وسرقة اليهود حلال، بل ويمجدون من يقوم بذلك، هم يحاولون خلق أسطورة روبن هود ليضيفوا معنى لوجودهم الذي لا معنى له في الحياة.	SUBJ
AlMasryAlYoum_13_4	وفى كتابه «البحث عن الذات»، روى القصة كاملة، ثم روى كيف ذهب إلى الحرب، لا لأنه كان يريد الحرب هدفًا في حد ذاتها، ولكن لأنه كان يريد أن يطلب أرضه وهو في وضعية المنتصر، فهذا ما فهمه من	OBJ
MIS_1044-eurl_03_001	قال علي أحمد فرج، موظف بمديرية الأوقاف، ومقيم في محافظة كفر الشيخ، إنه يبحث حاليا في مدينة السلوم على مدار الـ24 ساعة الماضية هو وأقاربه عن طريقة للسفر إلى ليبيا لاستلام جثتين من عائلته بعدما علمت بنبأ وفاتهما خلال دخولهما ليبيا عن طريق الصحراء.	SUBJ
MIS_1250-eurl_02_015	ورجحت وسائل إعلام مغربية أن يخوض الركراكي المباراة معتمدا على الثلاثي زياش ومهاجم أنجيه الفرنسي، سفيان بوفال، ونجم نادي الاتحاد السعودي، عبد الرزاق حمد الله.	SUBJ
MIS_2376-eurl_03_002	وشقيق أمير قطر بطل مشهد عفوي اشتبك مع الجماهير الغاضبة.	SUBJ
